question_id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,ACCEPTED_ANSWER_VOTE_RATIO_FEATURE_SCORER,ALL_ANSWERS_VOTE_RATIO_FEATURE_SCORER,AUTHOR_REPUTATION_FEATURE_SCORER,NUMBER_OF_ANSWERS_FEATURE_SCORER,PAGE_VIEWS_FEATURE_SCORER,VOTE_RATIO_FEATURE_SCORER,ground_truth
99,0.0,0.0,0.0,0.0,0.101934515,0.0,0.0,0.0,0.105854794,0.0,0.0,0.0,0.16907828,0.0,0.0,0.0,0.12235203,0.0,0.0,0.0,0.17868368,0.0,0.0,0.0,0.03358972,0.0,0.0,0.0,0.27216554,25.0,0.03774032798284703,0.20314234,12.0,14.0,128.0,2.0,491.0,5.0,0
99,0.0,0.0,0.0,0.0,0.04224071,0.0,0.0,0.0,0.044484578,0.0,0.0,0.0,0.4613951,0.0,0.0,0.0,0.05208647,0.0,0.0,0.0,0.0681858,0.0,0.0,0.0,0.10666786,0.0,0.0,0.0,0.27216554,16.0,0.05715841383994861,0.24627413,9.0,9.0,3075.0,1.0,139.0,8.0,0
99,0.0,0.0,0.0,0.0,0.09062433,0.0,0.0,0.0,0.09361078,0.0,0.0,0.0,0.056197863,0.0,0.0,0.0,0.09041842,0.0,0.0,0.0,0.37260735,0.0,0.0,0.0,0.18406126,0.0,0.0,0.0,0.27216554,17.0,0.054067221270275766,0.23933344,1.0,1.0,123.0,1.0,21.0,1.0,0
99,0.0,0.0,0.0,0.0,0.07536598,0.0,0.0,0.0,0.07804435,0.0,0.0,0.0,0.19323233,0.0,0.0,0.0,0.09082015,0.0,0.0,0.0,0.12972187,0.0,0.0,0.0,0.09333438,0.0,0.0,0.0,0.27216554,27.0,0.0350913198112701,0.19308192,3.0,5.0,169.0,2.0,462.0,2.0,0
99,0.0,0.0,0.0,0.0,0.053753503,0.0,0.0,0.0,0.056179445,0.0,0.0,0.0,0.35274205,0.0,0.0,0.0,0.06134872,0.0,0.0,0.0,0.10451323,0.0,0.0,0.0,0.08755861,0.0,0.0,0.0,0.068041384,19.0,0.04879016416943201,0.22072473,2.0,2.0,128.0,1.0,36.0,1.0,0
99,0.0,0.0,0.0,0.0,0.034365248,0.0,0.0,0.0,0.035768524,0.0,0.0,0.0,0.39126405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12378113,0.0,0.0,0.0,0.11794933,0.0,0.0,0.0,0.27216554,30.0,0.0317486983145803,0.18274914,0.0,1.0,711.0,1.0,126.0,1.0,0
99,0.0,0.0,0.0,0.0,0.09948184,0.0,0.0,0.0,0.10153648,0.0,0.0,0.0,0.07493048,0.0,0.0,0.0,0.11801271,0.0,0.0,0.0,0.1796973,0.0,0.0,0.0,0.0051020295,0.0,0.0,0.0,0.6123724,47.0,0.02061928720273568,0.15934993,2.0,2.0,3841.0,2.0,6128.0,2.0,0
99,0.0,0.0,0.0,0.0,0.018055132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44092757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30659294,0.0,0.0,0.0,0.3174858,0.0,0.0,0.0,0.6123724,21.0,0.04445176257083384,0.2166981,6.0,10.0,1611.0,2.0,2462.0,4.0,0
99,0.0,0.0,0.0,0.0,0.030958105,0.0,0.0,0.0,0.030026074,0.0,0.0,0.0,0.6920928,0.0,0.0,0.0,0.034043998,0.0,0.0,0.0,0.27662963,0.026988477,0.0,0.026988477,0.18144473,0.04065672,0.0,0.04065672,0.6123724,6.0,0.13353139262452263,0.38745928,42.0,46.0,83.0,2.0,1788.0,16.0,0
99,0.0,0.0,0.0,0.0,0.052756444,0.0,0.0,0.0,0.06615925,0.0,0.0,0.0,0.2898485,0.0,0.0,0.0,0.07647002,0.0,0.0,0.0,0.123947285,0.0,0.0,0.0,0.04156516,0.0,0.0,0.0,0.27216554,26.0,0.03636764417087485,0.19722934,7.0,11.0,10070.0,3.0,7698.0,8.0,0
99,0.3232294,0.0,0.0,0.0,0.05708864,0.0,0.0,0.0,0.05178232,0.0,0.0,0.0,0.39126405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12338742,0.0,0.0,0.0,0.053143777,0.0,0.0,0.0,0.27216554,8.0,0.1053605156578263,0.37103778,0.0,5.0,0.0,2.0,67.0,2.0,0
99,0.0,0.0,0.0,0.0,0.94790924,0.2065084,0.15963173,0.23179631,0.9841799,0.21530358,0.16734734,0.24146667,5.780634,2.2381945,2.8088784,4.4092693,1.0116465,0.21986213,0.18967548,0.24657384,2.622377,1.445007,0.9680531,1.5930791,2.105049,1.6793823,1.0640798,1.7779812,1.7010344,0.0,0.6931471805599453,4.070265,10.0,10.0,175.0,1.0,1453.0,14.0,1
99,0.0,0.0,0.0,0.0,0.033766028,0.0,0.0,0.0,0.03581382,0.0,0.0,0.0,0.2415404,0.0,0.0,0.0,0.042647015,0.0,0.0,0.0,0.075053096,0.0,0.0,0.0,0.10666786,0.0,0.0,0.0,0.27216554,40.0,0.024097551579060503,0.1640876,3.0,3.0,566.0,1.0,518.0,6.0,0
99,0.0,0.0,0.0,0.0,0.083499715,0.0,0.0,0.0,0.08445257,0.0,0.0,0.0,0.19323233,0.0,0.0,0.0,0.09808588,0.0,0.0,0.0,0.1356216,0.0,0.0,0.0,0.020993575,0.0,0.0,0.0,0.27216554,32.0,0.029852963149681156,0.17971964,7.0,11.0,2525.0,2.0,1077.0,4.0,0
99,0.0,0.0,0.0,0.0,0.15060638,0.0,0.0,0.0,0.15867674,0.0,0.0,0.0,0.06556417,0.0,0.0,0.0,0.17454872,0.0,0.0,0.0,0.383835,0.0,0.0,0.0,0.004373168,0.0,0.0,0.0,0.6123724,12.0,0.07410797215372188,0.25132272,3.0,3.0,511.0,1.0,59.0,3.0,0
99,0.0,0.0,0.0,0.0,0.08970335,0.0,0.0,0.0,0.09358587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103452146,0.0,0.0,0.0,0.20864761,0.046745412,0.0,0.046745412,0.21771269,0.070419505,0.0,0.070419505,0.27216554,46.0,0.021053409197832343,0.1604215,11.0,11.0,570.0,1.0,340.0,9.0,0
99,0.0,0.0,0.0,0.0,0.29669684,0.057292104,0.0,0.057292104,0.3957355,0.097515844,0.0,0.097515844,1.3649359,0.0,0.0,0.32464728,0.39533922,0.09956064,0.0,0.09956064,0.65407693,0.14096098,0.0,0.15288915,0.4807611,0.13535169,0.0,0.15800892,0.27216554,2.0,0.2876820724517809,1.073469,8.0,13.0,570.0,2.0,11960.0,7.0,0
99,0.0,0.0,0.0,0.0,0.037526887,0.0,0.0,0.0,0.03900501,0.0,0.0,0.0,0.52911305,0.0,0.0,0.0,0.04422445,0.0,0.0,0.0,0.32906103,0.046745416,0.0,0.06271555,0.2946505,0.056335606,0.0,0.07558215,0.27216554,7.0,0.11778303565638346,0.38318256,1.0,1.0,3841.0,1.0,161.0,5.0,0
99,0.0,0.0,0.0,0.0,0.025533814,0.0,0.0,0.0,0.02653955,0.0,0.0,0.0,0.2898485,0.0,0.0,0.0,0.030090924,0.0,0.0,0.0,0.05341945,0.0,0.0,0.0,0.07272388,0.0,0.0,0.0,0.068041384,49.0,0.019802627296179712,0.15755834,7.0,7.0,201.0,1.0,1780.0,8.0,0
100,0.11475569,0.0,0.0,0.0,0.20080437,0.0,0.026601832,0.008301351,0.20942274,0.0,0.027387418,0.009064679,2.7881763,0.9488641,0.32337978,0.9488641,0.23910266,0.0,0.03170668,0.011445395,0.91990757,0.08348444,0.16161625,0.16499437,0.6723139,0.07563194,0.10718174,0.13797094,1.7010344,1.0,0.4054651081081644,1.6050054,4.0,4.0,143.0,1.0,83.0,8.0,0
100,0.0,0.0,0.0,0.0,0.1316523,0.014123477,0.0,0.014123477,0.14498791,0.015671114,0.0,0.015671114,2.3470297,2.309261,1.1424862,2.309261,0.1735243,0.018188192,0.0,0.018188192,0.30890033,0.14385895,0.059798796,0.14385895,0.0,0.0,0.0,0.0,1.7010344,39.0,0.0246926125903715,0.73240674,4.0,4.0,826.0,1.0,190.0,7.0,0
100,0.0,0.0,0.0,0.0,0.044678323,0.0,0.0,0.0,0.04789108,0.0,0.0,0.0,2.0570745,0.14587556,1.0076835,0.14587556,0.051848136,0.0,0.0,0.0,0.45512304,0.01506702,0.066788994,0.01506702,0.15059164,0.0,0.0,0.0,1.0886621,31.0,0.030771658666753687,0.7775433,44.0,76.0,511.0,2.0,443.0,12.0,0
100,0.0,0.0,0.0,0.0,0.12081979,0.0,0.018103287,0.0,0.05670061,0.0,0.027751986,0.0,2.0754323,0.5268203,0.0,0.5268203,0.07464628,0.0,0.035933908,0.0,0.41269094,0.03114458,0.032335095,0.033294957,0.3080769,0.047460355,0.0,0.047460355,1.0886621,25.0,0.03774032798284703,0.8313874,1.0,2.0,58.0,2.0,166.0,0.0,0
100,0.0927366,0.0,0.0,0.0,0.5015389,0.014123477,0.0,0.014123477,0.18155096,0.0,0.0,0.0,1.4238467,0.18234444,0.0,0.18234444,0.20725891,0.0,0.0,0.0,0.87290204,0.023823053,0.0,0.023823053,0.1770879,0.027169397,0.0,0.027169397,2.4494896,13.0,0.06899287148695145,1.0167996,2.0,2.0,118.0,3.0,301.0,3.0,0
100,0.09836202,0.0,0.0,0.0,0.07535214,0.0,0.0,0.0,0.076625735,0.0,0.0,0.0,0.854308,0.109406665,0.0,0.109406665,0.082957014,0.0,0.0,0.0,0.88731,0.042615972,0.044956133,0.042615972,0.4457754,0.036225867,0.0,0.036225867,1.0886621,40.0,0.024097551579060503,0.72460145,2.0,2.0,108.0,1.0,65.0,1.0,0
100,0.11592075,0.0,0.0,0.0,0.19258724,0.0,0.045338467,0.0,0.19678152,0.0,0.04667737,0.0,1.9437897,0.0,0.565489,0.0,0.0,0.0,0.0,0.0,0.60698843,0.0,0.09145855,0.0,0.3906538,0.0,0.06683267,0.0,0.6123724,18.0,0.05129329438755053,0.94092476,0.0,6.0,143.0,1.0,289.0,5.0,0
100,0.0,0.0,0.0,0.0,0.22012387,0.01861183,0.0,0.01861183,0.24345836,0.020642193,0.0,0.020642193,1.2958598,0.0,0.0,0.0,0.29531863,0.024901403,0.0,0.024901403,0.5856773,0.025026727,0.043528587,0.025026727,0.17900586,0.0,0.07162135,0.0,1.7010344,43.0,0.022472855852058594,0.7033052,1.0,1.0,8.0,1.0,45.0,1.0,0
100,0.08114453,0.0,0.0,0.0,0.36297727,0.15935639,0.06764751,0.15935639,0.37452602,0.1665632,0.069645226,0.1665632,0.8934541,0.0,0.47124085,0.0,0.42199504,0.18889867,0.080628954,0.18889867,1.1225293,0.3618229,0.3330632,0.36962602,0.8106407,0.3662707,0.21200177,0.38441727,1.0886621,10.0,0.08701137698962977,1.0950463,1.0,1.0,416.0,1.0,69.0,1.0,0
100,0.0927366,0.0,0.0,0.0,0.09553968,0.0,0.0,0.0,0.054182574,0.0,0.0,0.0,1.4491907,0.2336701,0.0,0.2336701,0.12623875,0.0,0.0,0.0,0.67189944,0.11704017,0.0,0.11704017,0.08601193,0.0,0.0,0.0,1.0886621,27.0,0.0350913198112701,0.8179219,13.0,62.0,849.0,2.0,1908.0,10.0,0
100,0.06955245,0.0,0.0,0.0,0.6619567,0.0466606,0.12254858,0.0466606,0.6943455,0.05152017,0.12887783,0.05152017,1.0018706,0.0,0.0,0.0,0.78939575,0.061397016,0.14857212,0.061397016,1.0615586,0.057442475,0.18756984,0.057442475,0.101366036,0.0,0.0,0.0,2.4494896,8.0,0.1053605156578263,1.1917654,7.0,7.0,0.0,1.0,4910.0,6.0,0
100,0.0,0.0,0.0,0.0,0.109439105,0.0,0.03470305,0.0,0.121938065,0.0,0.03843812,0.0,1.7578564,1.3284098,0.4527317,1.3284098,0.14451894,0.0,0.043869182,0.0,0.17876029,0.08755193,0.059343632,0.08755193,0.23611721,0.1645382,0.08315676,0.1645382,0.6123724,42.0,0.02298951822469874,0.70729834,2.0,2.0,112.0,1.0,124.0,1.0,0
100,0.0,0.0,0.0,0.0,0.12667175,0.0,0.0,0.012432653,0.13821024,0.0,0.0,0.013357371,2.7176123,1.2427227,0.22169568,1.2427227,0.17217088,0.0,0.0,0.01660663,0.5167507,0.09393989,0.012394881,0.10685134,0.14650208,0.019375607,0.0,0.019375607,1.7010344,12.0,0.07410797215372188,1.0564166,1.0,1.0,118.0,1.0,135.0,1.0,0
100,0.0,0.0,0.0,0.0,0.020322373,0.0,0.0,0.0,0.011535013,0.0,0.0,0.0,1.8776238,2.0067015,0.97534025,2.0067015,0.014404805,0.0,0.0,0.0,0.24656951,0.12411795,0.10397883,0.12945321,0.30178905,0.0,0.054284,0.011320583,1.0886621,44.0,0.021978906718775244,0.69721437,5.0,9.0,123.0,2.0,591.0,4.0,0
100,0.0,0.0,0.0,0.0,0.2790621,0.021617912,0.023037862,0.065385506,0.2929709,0.022404537,0.023718199,0.06823706,0.8921313,0.0,0.0,0.0,0.3362579,0.024640417,0.02745879,0.07696308,0.8097434,0.036846306,0.05150372,0.11401322,0.50654083,0.0,0.047146946,0.021372424,1.7010344,41.0,0.023530497410194116,0.7153983,10.0,10.0,157.0,1.0,463.0,8.0,0
100,0.0,0.0,0.0,0.0,0.029471368,0.0,0.0,0.0,0.032400347,0.0,0.0,0.0,2.8164356,3.0100524,1.4630104,3.0100524,0.042655017,0.0,0.0,0.0,0.17223857,0.12411795,0.06265723,0.12411795,0.061799835,0.0,0.0,0.0,1.0886621,19.0,0.04879016416943201,0.93944836,13.0,13.0,253.0,1.0,3753.0,19.0,0
100,0.0927366,0.0,0.0,0.0,0.3553107,0.0,0.053212576,0.0,0.37124425,0.0,0.058267035,0.0,0.5422287,0.0,0.28620788,0.0,0.43007234,0.0,0.075445496,0.0,0.6610263,0.0,0.31493855,0.0,0.44731304,0.0,0.2530389,0.0,0.6123724,29.0,0.03278982282299087,0.79832894,3.0,3.0,155.0,1.0,586.0,3.0,0
100,0.0,0.0,0.0,0.0,0.3640815,0.0353019,0.10239736,0.038671296,0.37016118,0.03658646,0.108102515,0.040078457,1.6488636,0.0,1.5590587,0.0,0.42740855,0.04023763,0.1313014,0.044078123,0.789322,0.0752122,0.25194955,0.082390845,0.43085098,0.0,0.25842056,0.0,1.0886621,14.0,0.06453852113757116,0.98631203,7.0,13.0,1304.0,2.0,888.0,11.0,0
100,0.0,0.0,0.0,0.0,0.28999093,0.03354158,0.031080872,0.035112064,0.30490315,0.052484896,0.03545949,0.052484896,1.5335487,0.18234444,0.0,0.18234444,0.36235976,0.06263583,0.0430269,0.06263583,0.46757132,0.06709641,0.05429124,0.07043546,0.4020257,0.0,0.0,0.034154076,1.7010344,24.0,0.039220713153281295,0.8469871,36.0,24.0,270.0,4.0,3051.0,15.0,0
100,0.057960376,0.0,0.0,0.0,0.25658324,0.0,0.008797729,0.0036318412,0.2648114,0.0,0.0,0.0,2.0570745,0.14587556,0.19829065,0.14587556,0.0,0.0,0.0,0.0,0.6818396,0.009416888,0.03529504,0.027390424,0.29434255,0.0,0.0,0.0,2.4494896,16.0,0.05715841383994861,0.9574476,0.0,2.0,416.0,3.0,269.0,5.0,0
100,0.13114937,0.0,0.0,0.0,0.042935975,0.0,0.0,0.0,0.047735795,0.0,0.0,0.0,1.4238467,0.18234444,0.0,0.18234444,0.0572899,0.0,0.0,0.0,1.1180425,0.03766755,0.0,0.03766755,0.061799835,0.0,0.0,0.0,1.7010344,21.0,0.04445176257083384,0.8853796,3.0,3.0,357.0,1.0,89.0,2.0,0
100,0.0927366,0.0,0.0,0.0,0.46154633,0.12558866,0.17204963,0.12900306,0.48875034,0.13875979,0.18424241,0.14248818,0.8921313,0.0,0.0,0.0,0.5643738,0.16677442,0.21703237,0.171482,0.79512006,0.16123396,0.2524072,0.1661106,0.78218085,0.0,0.026623763,0.0,1.7010344,9.0,0.09531017980432487,1.1238877,5.0,5.0,143.0,1.0,395.0,1.0,0
100,0.0927366,0.0,0.0,0.0,0.34505683,0.0,0.0,0.0,0.35889754,0.0,0.0,0.0,0.3342082,0.0,0.0,0.0,0.4065606,0.0,0.0,0.0,0.6514786,0.0,0.025131242,0.020056589,0.3106266,0.0,0.043409094,0.0,1.0886621,49.0,0.019802627296179712,0.67574,1.0,1.0,118.0,1.0,712.0,1.0,0
100,0.0,0.0,0.0,0.0,0.074463874,0.0,0.0,0.0,0.07572245,0.0,0.0,0.0,2.7881763,0.9488641,0.32337978,0.9488641,0.0,0.0,0.0,0.0,0.8628015,0.103306726,0.036156397,0.103306726,0.26210767,0.0,0.0,0.0,1.0886621,20.0,0.04652001563489285,0.9122965,0.0,1.0,311.0,1.0,84.0,1.0,0
100,0.0,0.0,0.0,0.0,0.10084276,0.05181809,0.006175902,0.05181809,0.05424585,0.007850242,0.0,0.007850242,2.3470297,2.508377,1.2191753,2.508377,0.0,0.0,0.0,0.0,0.26056033,0.21203578,0.11077064,0.21203578,0.38480663,0.39679626,0.16114514,0.39679626,1.7010344,37.0,0.025975486403260657,0.7366106,0.0,10.0,0.0,2.0,411.0,8.0,0
100,0.11475569,0.0,0.0,0.0,0.27385056,0.0,0.03325229,0.0,0.28324223,0.0,0.03423427,0.0,1.4159445,0.14587556,0.0,0.14587556,0.31442323,0.0,0.03963335,0.0,1.0766822,0.08349266,0.1536512,0.08449347,1.0155536,0.1889484,0.14588974,0.19163221,1.7010344,6.0,0.13353139262452263,1.2777984,11.0,11.0,1611.0,1.0,1604.0,8.0,0
100,0.0927366,0.0,0.0,0.0,0.31003627,0.0,0.018103287,0.0,0.1477816,0.0,0.0,0.0,1.978636,0.0,1.8178769,0.0,0.16397928,0.0,0.0,0.0,0.8421602,0.014521116,0.20205328,0.014521116,0.47477812,0.026697276,0.21640733,0.026697276,1.0886621,7.0,0.11778303565638346,1.2201662,8.0,8.0,128.0,2.0,2310.0,5.0,0
100,0.0,0.0,0.0,0.0,0.036754027,0.0,0.0,0.010376689,0.040453747,0.0,0.0,0.0113308495,2.3470297,2.1095617,1.0515187,2.1095617,0.05108899,0.0,0.0,0.014306742,0.26347688,0.19630106,0.110311285,0.22568023,0.22596219,0.15126388,0.05014541,0.15126388,1.0886621,23.0,0.040821994520255124,0.84822816,5.0,5.0,154.0,1.0,491.0,5.0,0
100,0.0927366,0.0,0.0,0.0,0.1924578,0.0,0.0,0.0,0.19652408,0.0,0.0,0.0,1.5301814,0.25528222,0.40069103,0.25528222,0.21754657,0.0,0.0,0.0,0.863852,0.035012595,0.14081375,0.035012595,0.49766755,0.036225867,0.0474173,0.036225867,1.0886621,11.0,0.08004270767353643,1.0676928,1.0,1.0,1590.0,1.0,162.0,1.0,0
100,0.0,0.0,0.0,0.0,0.028885176,0.0,0.0,0.0,0.006972163,0.0,0.0,0.0,2.1171684,1.601421,0.5716012,1.601421,0.009803664,0.0,0.0,0.0,0.23741505,0.089674644,0.025586408,0.09427805,0.15977666,0.041359242,0.0,0.041359242,1.0886621,36.0,0.026668247082161325,0.74005336,3.0,4.0,1504.0,2.0,617.0,1.0,0
100,0.0,0.0,0.0,0.0,0.24711508,0.019759351,0.0,0.019759351,0.27360433,0.021576269,0.0,0.021576269,1.4515898,0.3616936,0.39605772,0.3616936,0.33248925,0.027242983,0.0,0.027242983,0.39602798,0.03635116,0.035785556,0.038025208,0.20663315,0.03269735,0.061415333,0.03985476,1.0886621,35.0,0.02739897418811444,0.7466026,3.0,3.0,826.0,1.0,185.0,4.0,0
100,0.0,0.0,0.0,0.0,0.328513,0.017764634,0.009815921,0.020080935,0.1935144,0.015423763,0.0,0.017051611,3.2611349,1.2979206,0.34344947,1.2979206,0.23396051,0.019175684,0.0,0.021199517,0.4506728,0.09698641,0.017201334,0.10426625,0.23263447,0.054338794,0.045640737,0.054338794,1.7010344,5.0,0.1541506798272583,1.2984358,8.0,5.0,566.0,2.0,1056.0,3.0,0
100,0.0,0.0,0.0,0.0,0.26879436,0.023030965,0.0,0.05731478,0.28580648,0.02580274,0.0,0.06915916,1.4491907,0.2336701,0.0,0.2336701,0.0,0.0,0.0,0.0,0.7535196,0.14218391,0.0,0.24438794,0.588627,0.17366369,0.0,0.17366369,1.7010344,48.0,0.02020270731751945,0.6757999,0.0,8.0,171.0,2.0,111.0,7.0,0
100,0.0927366,0.0,0.0,0.0,0.3812004,0.0,0.0,0.008037749,0.39796042,0.0,0.0,0.008776837,0.3113999,0.0,0.0,0.0,0.45309457,0.0,0.0,0.011081955,0.67532367,0.0,0.0,0.0114799505,0.24327457,0.0,0.0,0.0,1.0886621,47.0,0.02061928720273568,0.68671227,1.0,1.0,0.0,1.0,80.0,1.0,0
100,0.0,0.0,0.0,0.0,0.07992302,0.0,0.0,0.0,0.08127387,0.0,0.0,0.0,2.0089788,1.5181826,0.51740766,1.5181826,0.0,0.0,0.0,0.0,1.1328514,0.12515011,0.2974838,0.22366309,0.43881422,0.022641165,0.041770417,0.022641165,1.7010344,30.0,0.0317486983145803,0.78057104,0.0,2.0,126.0,1.0,454.0,4.0,0
100,0.0,0.0,0.0,0.0,0.15791436,0.011739883,0.03470305,0.011739883,0.17379415,0.012819392,0.03843812,0.012819392,1.7295269,0.4390169,0.0,0.4390169,0.20623156,0.016186232,0.043869182,0.016186232,0.3109545,0.08641111,0.05478522,0.08858272,0.2044693,0.09492071,0.0,0.09492071,1.0886621,34.0,0.02817087696669632,0.74923676,4.0,4.0,305.0,1.0,531.0,4.0,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4109893,6.120684,4.2522798,6.120684,0.0,0.0,0.0,0.0,0.8243699,0.7237913,0.54660034,0.7444871,0.35800895,0.12708771,0.15350604,0.12994331,1.7010344,17.0,0.054067221270275766,0.946376,0.0,1.0,416.0,0.0,41.0,1.0,0
100,0.0,0.0,0.0,0.0,0.22581713,0.0694945,0.022360686,0.07610358,0.2276394,0.0689558,0.040281504,0.07344022,1.7578564,1.3284098,0.4527317,1.3284098,0.27524626,0.08144694,0.04597303,0.08665164,0.39988282,0.167001,0.047067333,0.17927828,0.24425715,0.18717952,0.062051784,0.18717952,1.7010344,26.0,0.03636764417087485,0.8225053,1.0,1.0,133.0,2.0,263.0,11.0,0
100,0.0,0.0,0.0,0.0,0.23105904,0.0,0.065793164,0.016589789,0.04434853,0.0,0.025435917,0.0,2.3088336,2.414086,1.0647418,2.548376,0.052506417,0.0,0.029668905,0.0,0.34876424,0.111981675,0.21141967,0.18145604,0.10777943,0.0,0.061415333,0.0,1.7010344,22.0,0.04255961441879593,0.8650487,40.0,72.0,4671.0,6.0,1198.0,66.0,0
100,0.0927366,0.0,0.0,0.0,0.0198385,0.0,0.0,0.0,0.021347804,0.0,0.0,0.0,1.4238467,0.18234444,0.0,0.18234444,0.03001747,0.0,0.0,0.0,0.60545635,0.03013404,0.0,0.03013404,0.1358754,0.0,0.0,0.0,1.0886621,33.0,0.02898753687325229,0.75537074,8.0,8.0,163.0,1.0,1768.0,12.0,0
100,0.0,0.0,0.0,0.0,0.40050566,0.030889163,0.0,0.030889163,0.41884005,0.03201315,0.0,0.03201315,0.3342082,0.0,0.0,0.0,0.46502337,0.035207927,0.0,0.035207927,1.2098749,0.50732905,0.35798496,0.5266492,1.0794144,0.3783897,0.63673365,0.62824935,2.4494896,28.0,0.033901551675681346,0.80970496,1.0,1.0,143.0,1.0,144.0,8.0,0
100,0.11592075,0.0,0.0,0.0,0.10713046,0.0,0.03122884,0.0,0.10976297,0.0,0.032151066,0.0,1.708616,0.21881333,0.0,0.21881333,0.0,0.0,0.0,0.0,0.56109416,0.018833775,0.059603974,0.018833775,0.05734129,0.0,0.0,0.0,1.0886621,32.0,0.029852963149681156,0.7556298,0.0,2.0,16.0,1.0,553.0,3.0,0
100,0.11475569,0.0,0.0,0.0,0.074463874,0.0,0.0,0.0,0.07572245,0.0,0.0,0.0,2.7881763,0.9488641,0.32337978,0.9488641,0.081979096,0.0,0.0,0.0,0.7889659,0.08939293,0.030867975,0.09688803,0.4794012,0.036225867,0.0,0.036225867,1.0886621,2.0,0.2876820724517809,1.4264321,4.0,4.0,357.0,1.0,868.0,3.0,0
100,0.0927366,0.0,0.0,0.0,0.33189783,0.008804913,0.025400031,0.010523883,0.048544496,0.0,0.0,0.0,2.7881763,0.18234444,0.21170177,0.70196265,0.0,0.0,0.0,0.0,0.8788474,0.15452193,0.0468136,0.18666802,0.8493096,0.054338794,0.049241815,0.17693093,1.7010344,3.0,0.22314355131420976,1.3252299,0.0,2.0,90.0,3.0,6155.0,2.0,0
100,0.0927366,0.0,0.0,0.0,0.49784562,0.0,0.10893908,0.0,0.3900364,0.0,0.030620063,0.0,1.311584,0.21881333,0.29743597,0.21881333,0.4339943,0.0,0.035449147,0.0,1.3544085,0.018833775,0.21899013,0.06447244,0.66394037,0.0,0.22456026,0.07678497,1.7010344,4.0,0.18232155679395462,1.3026232,4.0,6.0,23.0,2.0,202.0,4.0,0
100,0.0,0.0,0.0,0.0,0.23911656,0.06842034,0.02927209,0.070256196,0.30445024,0.05746317,0.036697004,0.05746317,2.0089788,1.5181826,0.51740766,1.5181826,0.0,0.0,0.0,0.0,0.34885797,0.10907519,0.04241399,0.11038894,0.15574747,0.0,0.041034847,0.0,1.7010344,46.0,0.021053409197832343,0.6877846,0.0,6.0,196.0,4.0,1053.0,19.0,0
100,0.0927366,0.0,0.0,0.0,0.13210066,0.0,0.020109095,0.0,0.13510025,0.0,0.020702941,0.0,1.4238467,0.18234444,0.0,0.18234444,0.0,0.0,0.0,0.0,0.7546531,0.02260053,0.040299643,0.02260053,0.25348657,0.0,0.0,0.0,1.0886621,38.0,0.025317807984289873,0.73536736,0.0,5.0,573.0,1.0,3198.0,7.0,0
100,0.0927366,0.0,0.0,0.0,0.25438747,0.011632393,0.026661146,0.011632393,0.26710787,0.01290137,0.027448483,0.01290137,0.59475434,0.0,0.0,0.0,0.30519757,0.015563378,0.031777374,0.015563378,0.6908682,0.015641704,0.043625645,0.015641704,0.27045408,0.0,0.0,0.0,1.7010344,45.0,0.021506205220963585,0.696066,4.0,4.0,45.0,1.0,6380.0,3.0,0
100,0.0,0.0,0.0,0.0,0.39006108,0.10487845,0.023276603,0.11361658,0.07760993,0.0,0.0,0.0,3.6073263,4.0804563,2.8348534,4.0804563,0.09188622,0.0,0.0,0.0,0.95967746,0.88367516,0.630374,0.95625234,1.7862118,1.4016427,1.5332912,2.060257,2.4494896,0.0,0.6931471805599453,1.7681625,6.0,6.0,566.0,2.0,208.0,5.0,1
100,0.0,0.0,0.0,0.0,0.08268218,0.010766993,0.0,0.010766993,0.013653538,0.0,0.0,0.0,2.7176123,1.2427227,0.22169568,1.2427227,0.015937312,0.0,0.0,0.0,0.23099026,0.07372737,0.008263254,0.07372737,0.28362358,0.028476214,0.0,0.028476214,1.0886621,15.0,0.06062462181643484,0.96481633,4.0,9.0,23.0,5.0,156.0,4.0,0
101,0.0,0.0,0.0,0.0,0.048272744,0.0,0.009690066,0.0,0.06487364,0.0,0.0140319485,0.0,0.93480664,0.0,0.30080643,0.0,0.0,0.0,0.0,0.0,0.23355463,0.0,0.017259596,0.032676186,0.1116413,0.0,0.0,0.0,1.3498731,39.0,0.0246926125903715,0.36207318,0.0,7.0,204.0,2.0,542.0,7.0,0
101,0.0,0.0,0.0,0.0,0.12577896,0.0,0.003970918,0.0,0.13712291,0.0,0.0043236855,0.0,1.0570905,0.0,0.14092122,0.0,0.16826972,0.0,0.005705505,0.0,0.21343265,0.0,0.046029124,0.0,0.17474352,0.0,0.07050391,0.0,0.8639188,10.0,0.08701137698962977,0.56580687,8.0,8.0,213.0,1.0,3693.0,2.0,1
